IMG_FNAME;IDX_POLY;ID_POLY;SATELITE;BEAM_MODE;CENTR_KM_LAT;CENTR_KM_LON;UTM_ZONE;AREA_KM2;PERIM_KM;COMPLEX_MEAS;SPREAD;SHP_FACT;HU_MOM1;HU_MOM2;HU_MOM3;HU_MOM4;HU_MOM5;HU_MOM6;HU_MOM7;CIRCULARITY;PERI_AREA_RATIO;FG_STD;FG_VAR;FG_MIN;FG_MAX;FG_MEAN;FG_MEDIAN;FG_VAR_COEF;BG_STD;BG_VAR;BG_MIN;BG_MAX;BG_MEAN;BG_MEDIAN;BG_VAR_COEF;FG_DARK_INTENS;FG_BG_KS_STAT;FG_BG_KS_RES;FG_BG_MW_STAT;FG_BG_MW_RES;FG_BG_RAT_ARI;FG_BG_RAT_QUA;AREA_KM_DS;PERIM_KM_DS;CLASSE;SUBCLASSE
18 S1B_IW_GRDH_1SDV_20200718T120032_8b.tif;4;SP00298GXS1;SENTINEL-1;IW;19.57039087303466;-92.24718513138617;15Q;1.0075417710216796;10.33168401188993;105.94468397404553;0.5245294801541864;8.430810074389028;3.1079390453917517;7.346106700284783;14.085715842907744;13.266768361095652;-27.384976010589696;-17.3706630029558;-26.973410090086517;0.11861256405689688;10.25434806679357;8.578141393128618;73.58450976050659;4;50;19.87764968389736;18.0;0.43154706565121054;38.23010700163275;1461.5410813562896;19;255;90.82447801731455;87.0;0.42092294760389004;70.94682833341719;0.9562591744319562;DIFF;15810467.0;DIFF;4.56917590669134;0.9791820041925456;1.00754177102;10.3316840119;OIL SPILL;UNIDENTIFIED TARGET
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;0;OS03030GXS1;SENTINEL-1;IW;19.38541922787007;-92.1854988771665;15Q;39.511704416698606;437.85993267159347;4852.266523793549;0.33929850271955553;386.13110123053553;3.15224227101408;7.428892491906313;15.039643220177247;14.793093168243725;-30.06354530687861;-18.521935882505083;29.75678169269592;0.0025897939762250864;11.081777896843732;9.865980862930193;97.33757838770481;0;63;19.536893572581413;17.0;0.5049923021936491;35.24823363644474;1242.4379744893943;0;255;55.6836455676178;61.0;0.6330087277357241;36.14675199503639;0.7316302312355081;DIFF;104752154668.5;DIFF;2.8501790912023846;0.8966479010656713;39.5117044167;437.859932672;SEEPAGE SLICK;CANTAREL
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;1;OS03031GXS1;SENTINEL-1;IW;19.915224116985865;-92.1144886733554;15Q;0.8304823540940746;14.126857265676191;240.3038369460427;1.3303754214780532;19.122771746955763;3.127041537931479;7.32559985549311;13.374317155764626;12.984262966133775;-26.560030904795855;-16.832632321068356;26.201693004876404;0.05229367443342487;17.010424358849104;10.4516219359576;109.23640109219009;3;55;20.54840162089149;19.0;0.5086343029879011;13.803708941733591;190.5423805480959;24;120;55.60178626424392;54.0;0.2482601705659662;35.05338464335243;0.890027326856072;DIFF;14250140.5;DIFF;2.7058934943004895;1.055541717581217;0.830482354094;14.1268572657;SEEPAGE SLICK;ORPHAN SEEPAGE
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;2;OS03032GXS1;SENTINEL-1;IW;19.28184254951689;-92.98806213562914;15Q;0.37866007181744127;6.655926228324608;116.99504979299192;0.30410029966784474;9.310170245918545;3.145229070451685;7.421701310740178;14.132665144463495;13.269595508952902;26.970730892331307;16.99033798930418;-29.287173206684862;0.10740942148059932;17.577576099794193;25.99546667998661;675.764287910294;16;156;62.97125867195243;61.0;0.4128147861139238;45.24774076387285;2047.3580442346406;45;255;180.87144298688193;180.0;0.2501652003028169;117.9001843149295;0.9088036130926606;DIFF;4956267.0;DIFF;2.872285655415088;0.9300311063573548;0.378660071817;6.65592622833;SEEPAGE SLICK;CLUSTER SEEPAGE
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;3;OS03033GXS1;SENTINEL-1;IW;19.464162029564104;-92.96319312880999;15Q;0.21517712851047047;4.721795716846322;103.61396188323698;0.8021666764878524;8.245337103526198;3.1294086803103114;7.355541924886776;13.643249851013545;13.050568175094496;26.47227230161126;16.77340143773433;26.66524290162798;0.12128066899439931;21.943762097450616;22.76680975216872;518.3276262914446;23;133;72.2979094076655;73.0;0.31490273977071365;42.36788312269698;1795.0375202985117;81;255;180.64769493454753;179.0;0.2345332064051399;108.34978552688203;0.9252467481988422;DIFF;2005593.5;DIFF;2.4986572421607818;0.9105361131522247;0.215177128511;4.72179571685;SEEPAGE SLICK;ORPHAN SEEPAGE
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;4;OS03034GXS1;SENTINEL-1;IW;19.469395838826834;-92.9053049997028;15Q;0.18293264765544615;4.592207149608641;115.2794035137822;0.4260736405631582;9.173643452951824;3.1416953354070007;7.4114089439211845;14.310652292344285;13.088630429985963;26.789834074057527;16.81368694855751;27.860549781590468;0.10900794271421436;25.10326728697476;24.724170973112788;611.284630307713;22;137;69.98565573770492;69.0;0.3532748348572319;39.75944061080761;1580.8131176843374;56;255;159.7854706684857;156.0;0.24883013733644382;89.79981493078077;0.8577343278241227;DIFF;1402245.5;DIFF;2.2831174329113404;0.9468319196269523;0.182932647655;4.59220714961;SEEPAGE SLICK;ORPHAN SEEPAGE
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;5;OS03035GXS1;SENTINEL-1;IW;19.547995420812196;-92.90067768167283;15Q;0.35070455333149936;9.068914215426812;234.51422077497008;0.6010447310292126;18.662048730840272;3.1452965848696697;7.412483542010281;13.88928083918335;13.221652489065265;26.827601181647058;17.125330868709902;-27.118680147556155;0.0535846848554968;25.85912880023125;27.64583481452246;764.292182591862;14;129;62.97649572649573;62.0;0.4389865535641608;40.583859923777645;1647.0496863128053;72;255;173.58154841588578;170.0;0.23380284537238005;110.60505268939005;0.9246730511790753;DIFF;8337684.0;DIFF;2.75629100053047;0.9428838188099641;0.350704553331;9.06891421543;SEEPAGE SLICK;CLUSTER SEEPAGE
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;6;SP00299GXS1;SENTINEL-1;IW;19.39391045602062;-92.05212955508303;15Q;0.3030398887043224;7.597459918899141;190.47458559357514;0.5778349554097302;15.157485915298901;3.131456498836486;7.388103229602037;14.204965489704113;14.192731732020471;-28.465566810249783;-17.92003640688398;-28.661325240822094;0.06597400159815886;25.070824673883187;9.16826871659423;84.05715125968042;4;53;25.64851485148515;26.0;0.35745807387609235;15.974342528415951;255.1796192151585;17;255;54.687095166915796;53.0;0.29210442572711365;29.038580315430647;0.837430996462875;DIFF;3149914.5;DIFF;2.132173947831884;0.9942266915327047;0.303039888704;7.5974599189;OIL SPILL;IDENTIFIED TARGET
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;7;SP00300GXS1;SENTINEL-1;IW;19.324120910784018;-92.4235567335109;15Q;0.9650706664360017;17.579815094195318;320.2355117552338;0.43192552163156905;25.483532324704107;3.150051604612386;7.423835519656256;15.390894997268713;14.117227575386961;-28.87203156556632;-17.850319208831188;-30.10462942756864;0.039241027784463985;18.21609101343577;11.202520338191295;125.49646192758962;4;68;23.738335925349922;23.0;0.47191683416309904;23.089945115492867;533.1455654364729;21;255;79.46053281647855;77.0;0.29058381937635924;55.722196891128625;0.933104871791371;DIFF;67367863.0;DIFF;3.347350592154333;0.9938140132240139;0.965070666436;17.5798150942;OIL SPILL;IDENTIFIED TARGET
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;8;SP00301GXS1;SENTINEL-1;IW;19.37289134492001;-92.33917831020943;15Q;0.1309179624713303;4.174810020108571;133.12946806528328;0.3386608362372462;10.594106456892229;3.121131879152715;7.389254557106622;14.426493775898091;13.213988293729333;27.055512589256207;16.92174282927235;-27.549142122947703;0.09439210414479345;31.88874881109467;7.890509847114347;62.26014564740848;13;54;30.25787965616046;30.0;0.2607753727881541;17.07564480705193;291.57764557659954;24;133;60.780096308186195;58.0;0.28094139108417454;30.522216652025737;0.8538405993735828;DIFF;211868.5;DIFF;2.0087361374580475;0.9641619193325667;0.130917962471;4.17481002011;OIL SPILL;IDENTIFIED TARGET
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;9;SP00302GXS1;SENTINEL-1;IW;19.38102535272427;-92.35104359882251;15Q;0.04051119886736102;1.78040031759192;78.24565501652602;1.514335498951235;6.226591385671637;3.1422075501418303;7.350869680142752;13.920807727936463;13.77595664074354;27.625603795413163;17.532189333339456;28.74230799148559;0.16060151342211998;43.948349280434385;7.635987103170128;58.308299039780515;13;46;29.685185185185187;30.0;0.2572322542552632;21.242808537966752;451.25691458071316;31;143;71.27547770700637;69.0;0.2980381082157038;41.59029252182118;0.9222694031611229;DIFF;67272.5;DIFF;2.401045412463097;0.9748525908646765;0.0405111988674;1.78040031759;OIL SPILL;IDENTIFIED TARGET
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;10;SP00303GXS1;SENTINEL-1;IW;19.437235718683077;-92.3522790092329;15Q;0.24185985513555083;5.33625159350094;117.73587250840833;0.7598987815018027;9.369123044475186;3.15321279730225;7.410992430442666;13.49138509564367;12.999143313447284;26.48135710263099;16.77493218035873;-26.333263173362724;0.10673357530400704;22.063403579358912;9.640643188172964;92.94200108166577;8;60;26.344186046511627;26.0;0.3659495560482322;18.70656860992252;349.93570915773853;24;185;71.57007229335424;69.0;0.26137417513352923;45.22588624684262;0.9266614406410592;DIFF;7359059.0;DIFF;2.71673120463827;0.962288624309031;0.241859855136;5.3362515935;OIL SPILL;IDENTIFIED TARGET
19 S1B_IW_GRDH_1SDV_20200721T001515_8b.tif;11;SP00304GXS1;SENTINEL-1;IW;19.395652762170418;-92.38214178239492;15Q;0.043132677714615306;1.307228001063725;39.61833897889506;0.3519498039110827;3.152727242790731;3.1071186239596487;7.352310473242308;13.719034538873798;12.450177968559522;25.536388042757466;16.12985869546719;26.601384919143566;0.31718570082035386;30.3071376582024;7.908742261497094;62.54820415879017;10;44;26.130434782608695;25.0;0.30266401333516335;16.007911917068906;256.2532439446367;30;115;60.838235294117645;59.0;0.26312255507872506;34.70780051150895;0.9075021312872975;DIFF;23209.0;DIFF;2.3282519330527554;0.9408989450242701;0.0431326777146;1.30722800107;OIL SPILL;UNIDENTIFIED TARGET
