,,AREA_KM,AREA_KM,AREA_KM,AREA_KM,AREA_KM,AREA_KM,PERIM_KM,PERIM_KM,PERIM_KM,PERIM_KM,PERIM_KM,PERIM_KM
,,count,mean,median,std,min,max,count,mean,median,std,min,max
CLASSE,SUBCLASSE,,,,,,,,,,,,
OIL SPILL,IDENTIFIED TARGET,243,0.7745861743156638,0.21714970357,2.2853735148247787,0.0101250711967,25.1718733501,243,13.854422561712424,6.25898355404,28.74370910862159,0.852357189762,313.893621824
OIL SPILL,UNIDENTIFIED TARGET,106,0.4709781232722491,0.15646137996749998,0.9538629202179905,0.0266149204579,5.8111444239,106,8.998472106010961,4.428432137415,12.171214347102222,0.929669165381,71.8337942192
SEEPAGE SLICK,CANTAREL,26,16.247276595484347,9.442520738675,20.717368729216187,0.223585840262,80.3452560183,26,148.64945901544885,80.65512152630001,153.76966070902313,5.26804259793,538.064702516
SEEPAGE SLICK,CLUSTER SEEPAGE,22,1.364575609200591,0.36650459109550004,2.5224199167555206,0.0682990924084,9.91483352203,22,17.452817671734547,9.67960320049,20.449278356406943,1.74104528078,77.9047068324
SEEPAGE SLICK,ORPHAN SEEPAGE,12,1.5704382856117916,0.460197315714,2.775057570555315,0.0873024410885,9.38571725139,12,21.729084412754165,13.29959161415,32.72757011299409,4.12374377137,123.573429672
