ID_IMG;IMG_NAME;YEAR;MONTH;DAY;IDX_VECT;ID_VECT;IDX_POLYG;LOC_POL_BBOX_X1_DEG;LOC_POL_BBOX_X2_DEG;LOC_POL_BBOX_Y1_DEG;LOC_POL_BBOX_Y2_DEG;LOC_POL_BBOX_X1_M;LOC_POL_BBOX_X2_M;LOC_POL_BBOX_Y1_M;LOC_POL_BBOX_Y2_M;LOC_CENTR_KM_LAT;LOC_CENTR_KM_LON;SHP_AREA_KM2;SHP_PERIM_KM;SHP_COMPLEX_MEAS;SHP_SPREAD;SHP_FACT;SHP_CIRCUL;SHP_PER_AREA_RATIO;SHP_HU_MOM1;SHP_HU_MOM2;SHP_HU_MOM3;SHP_HU_MOM4;SHP_HU_MOM5;SHP_HU_MOM6;SHP_HU_MOM7;IN_STD;IN_VAR;IN_MIN;IN_MAX;IN_MEAN;IN_MEDIAN;IN_VAR_COEF;OUT_STD;OUT_VAR;OUT_MIN;OUT_MAX;OUT_MEAN;OUT_MEDIAN;OUT_VAR_COEF;TEXT_CONTR_GLCM;TEXT_HOMOG_GLCM;TEXT_ENTRO_GLCM;TEXT_CORREL_GLCM;TEXT_DISSIM_GLCM;TEXT_VAR_GLCM;TEXT_ENERGY_GLCM;TEXT_MEAN_GLCM;SLICK_DARKNESS;AREA_KM_DS;PERIM_KM_DS;CLASSE;SUBCLASSE
1;01 S1A_IW_GRDH_1SDV_20200117T001541_NR_Orb_Cal_TC.tif;2020;01;17;0;OS03000GXS1;10;-92.04762863909495;-92.04565234546993;19.369493819999956;19.37236843436748;600016.731064436;600223.5247847914;2141987.655818134;2142306.813757073;2.142161739256864;0.6001108226755899;0.02288572061310203;0.0010891126121966722;5.1829973025484765e-05;1.5433637848895148;0.0017998259121628397;4.124498203662749e-06;0.04758917713839246;3.120849081683704;7.313131555960291;15.694872415179947;14.109001538158575;-29.349197620328056;18.63421284225166;-29.062293078242803;2.3253096540688207;5.407064987305659;-28.048765182495117;-16.567888259887695;-20.457293400998974;-20.384790420532227;-0.11366653488751698;2.0881406730826924;4.36033147058224;-25.176279067993164;-12.21644115447998;-17.285675931973472;-17.303401947021484;-0.12080179457837917;9.283333333333333;0.31149268272797687;5.746404078035219;0.39848270772775135;2.483333333333333;2.8312132676199728e-05;0.1532064692570853;0.0012755102040816326;1.1840146845150363;1.34082662404;29.8906695243;SEEPAGE SLICK;CANTAREL
1;01 S1A_IW_GRDH_1SDV_20200117T001541_NR_Orb_Cal_TC.tif;2020;01;17;0;OS03000GXS1;11;-92.04583200852672;-92.0451133562994;19.37272776000002;19.373266749651595;600203.6670193821;600279.3629147711;2142346.5783412196;2142406.5380507386;2.142378778880184;0.6002342197002459;0.0033765452631315325;0.00027025050826218926;2.163019640620365e-05;0.792113088972106;0.0011627068742325935;1.7212763390479304e-06;0.0800375790051009;2.994451968626313;7.082740259749434;11.67787031009629;11.355345767545012;22.921060032447375;14.940486908691826;-23.2188532861911;1.8361820217717613;3.371564417077833;-23.176233291625977;-16.26795196533203;-19.641520182291668;-19.451984405517578;-0.09348472036432393;3.3436460734550524;11.17996906453139;-38.38821792602539;-14.29446029663086;-18.794415448163008;-18.1785831451416;-0.17790636174225175;3.875;0.39485294117647063;3.6249999981244967;0.11270125223613596;1.625;0.00011600241136833628;0.29315098498896436;0.0013717421124828531;1.0451923793767428;1.34082662404;29.8906695243;SEEPAGE SLICK;CANTAREL
1;01 S1A_IW_GRDH_1SDV_20200117T001541_NR_Orb_Cal_TC.tif;2020;01;17;0;OS03000GXS1;12;-92.0451133562994;-92.04385571490171;19.37344640999997;19.37488371716304;600278.7033389894;600410.6757831073;2142426.6290004244;2142586.3138679033;2.142500281707606;0.6003523182690514;0.013881264278454921;0.00058229105165842;2.4425935710173567e-05;1.2099864372919311;0.0012355650455908211;1.943754203959484e-06;0.04194798398602587;3.0605016846739326;7.160332280437558;12.583714549100131;12.268461310382085;24.89202444986115;16.24281527604407;-24.806475892023517;2.787057805144828;7.767691209218706;-28.112869262695312;-15.704056739807129;-21.15473896748311;-21.254226684570312;-0.13174626306799658;2.2181252175408854;4.9200794806907995;-27.60462760925293;-13.088556289672852;-17.834586007254465;-17.7567138671875;-0.12437211700000393;16.333333333333336;0.32470438899093534;5.482289229847043;0.44271272114574556;3.055555555555556;3.9397600109889904e-05;0.17347216662217774;0.0013717421124828531;1.186687109774404;1.34082662404;29.8906695243;SEEPAGE SLICK;CANTAREL
1;01 S1A_IW_GRDH_1SDV_20200117T001541_NR_Orb_Cal_TC.tif;2020;01;17;0;OS03000GXS1;13;-92.0451133562994;-92.0262487353329;19.366798879606005;19.38746013114073;600282.7701595606;602255.5723212161;2141690.9842332248;2143985.229548616;2.1430388237944817;0.6013844164822283;1.265414980633671;0.024959968186411878;0.0004923286205721373;1.1629373487029515;0.005547119864015793;3.9178266794834926e-05;0.01972472949064732;3.117651571874904;7.318981084125686;14.02956728948401;13.160216078614537;27.791100882249765;17.626064328327214;26.756955390062373;3.003430265181966;9.020593357811014;-42.608909606933594;-14.511310577392578;-21.048412948413876;-20.68306541442871;-0.1426915308314631;2.6827171709413107;7.196971419263351;-38.38821792602539;6.025380611419678;-17.171198579516986;-17.054187774658203;-0.1562335417948893;13.652431791221826;0.3140699496693944;8.026868926835693;0.7385619865349111;2.771648873072361;2.95287542273461e-06;0.07040222216700298;0.0006925207756232687;1.2264569475606346;1.34082662404;29.8906695243;SEEPAGE SLICK;CANTAREL
1;01 S1A_IW_GRDH_1SDV_20200117T001541_NR_Orb_Cal_TC.tif;2020;01;17;1;SP00100GXS1;0;-92.2064507813273;-92.20106088962258;19.293676009999995;19.298347254956074;583375.2707196248;583940.3128411559;2133513.4386155447;2134032.7843327457;2.1337453998692486;0.583688117976093;0.09457973672168614;0.002717161303613875;7.80607538756641e-05;0.9191274374266829;0.002208799926935214;6.211877420395885e-06;0.028728789038708104;3.1024022078202713;7.295185337591689;13.014322635885298;12.681355492081389;25.659656998574455;17.318907798314765;-25.701804031313447;2.6914017361421716;7.243643305309095;-32.86833190917969;-14.123000144958496;-20.037630595858136;-19.591951370239258;-0.13431736468375138;4.5427901594640785;20.636942432923668;-38.63259506225586;9.572723388671875;-16.16802734375;-16.456764221191406;-0.28097368113495697;20.501992031872504;0.2570107233414297;7.472400423141123;0.48488735004;3.4581673306772904;4.720042133418403e-06;0.0829986719362536;0.0007716049382716051;1.2400792088002401;0.0945797367217;2.71716130361;OIL SPILL;IDENTIFIED TARGET
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;0;-92.0553352859571;-92.02569088158113;19.370313940000024;19.390256541348634;599204.0078473376;602316.002130372;2142081.1360007506;2144293.0135319536;2.143089406892545;0.6008933365542785;3.2815078541173164;0.01761662033562348;9.457399642061245e-05;0.7107588671552072;0.002431229067012872;7.525959509147844e-06;0.005368452893848741;3.0538784060400515;7.219044383371174;13.699404268247033;12.010365918625197;24.938054351633593;15.789406298451087;-25.137938102293873;4.239418801191204;17.972671771893467;-43.3505859375;-14.15356731414795;-25.449813150222933;-24.964290618896484;-0.16657956489374334;4.271822363519153;18.248466305462358;-41.052364349365234;14.700650215148926;-17.96320343799497;-18.259376525878906;-0.23780960774978385;10.407500571689916;0.4157008827428396;7.690865491187324;0.8921298071458558;2.181111365195518;5.544478886961432e-06;0.09957486131852071;0.000594883997620464;1.4179380722237775;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;1;-92.18325538241567;-92.18271638999998;19.39259216;19.39295148720098;585760.7658167446;585817.5530826222;2144470.8049419206;2144510.8364579827;2.1444908206420736;0.5857891593482517;0.00225062152563015;0.00019272693211024212;1.650373905058339e-05;0.7049382540865448;0.001015619855389536;1.3133258246995453e-06;0.0856327596246022;2.934316009671542;7.0015985969018635;13.483462651931772;12.49297230488009;25.726496047568563;16.2934977512306;-25.565939582883445;2.9729541562005206;8.83845641486995;-26.733701705932617;-17.95471954345703;-22.355112711588543;-21.79192352294922;-0.13298766123685823;3.5580028039132956;12.659383952654874;-35.70766067504883;-15.220501899719238;-19.97384736032197;-19.20764923095703;-0.17813307269891654;30.8;0.06386694386694387;3.3219280934446678;0.26666666666666666;5.2;0.00010297546022234469;0.31622776601683794;0.001040582726326743;1.1195183494533705;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;2;-92.18612999132488;-92.18523167604077;19.39259216;19.39349047637143;585458.8130544646;585553.1438643532;2144469.3786025257;2144569.2325407835;2.1445155720628755;0.5855048637932311;0.006001619652975933;0.0003874838845177561;2.5017206927886584e-05;1.0585506302316996;0.0012504300992030348;1.99080607246298e-06;0.06456321908463832;3.0520190207015063;7.153037916904353;12.78461592971313;12.722107627270063;-25.517060396428423;-16.333365332845872;-25.85481060813697;2.701086822845895;7.295870024551732;-26.797119140625;-16.730323791503906;-21.890117645263672;-21.805953979492188;-0.12339297881436122;3.011587214853473;9.069657552668897;-33.63997268676758;-13.258659362792969;-19.040736607142858;-18.469913482666016;-0.15816547841556294;23.733333333333334;0.2167143574431953;4.573557258668448;0.24384027187765506;4.0;4.814814814814817e-05;0.21081851067789195;0.0011111111111111111;1.150040574890028;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;3;-92.18451302381344;-92.18433336000001;19.393131150000013;19.39349047637143;585628.420586558;585647.4747703394;2144529.8255551965;2144569.678240123;2.1445497518690524;0.585637947649488;0.0007502027243626002;0.00011726072265123468;1.8328481929164352e-05;2.0915451107073255;0.0010702944083628447;1.4585342491984924e-06;0.15630538099000332;3.074475839937185;7.18094696566053;13.833510881467411;13.552247066093983;27.259422900411796;17.197528781052867;-27.842992068263847;2.4336156845094643;5.922485299890468;-24.155376434326172;-19.288145065307617;-21.721759796142578;-21.721759796142578;-0.11203584365856185;2.586765887076585;6.69135775454311;-27.266210556030273;-14.805230140686035;-19.26340964988426;-18.933307647705078;-0.13428390581374192;1.0;0.5;0.9999999997114609;-1.0;1.0;0.0008650414737654321;0.7071067811865476;0.001736111111111111;1.127949707576923;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;4;-92.18433336075665;-92.18397403464299;19.39420912000003;19.394568454712417;585646.722754558;585684.548794776;2144649.2052590353;2144689.147196452;2.1446724746724164;0.5856625227611086;0.0011253111610325273;0.00015499458832430807;2.1348159728353868e-05;1.0559375812692855;0.0011551017197728157;1.6988325733414259e-06;0.13773487164393985;3.0349854300457095;7.108432429861202;12.434659235975895;11.896474599382714;25.166922760166912;16.07693954777586;-24.063385317992143;2.3223210993232217;5.393175288361817;-23.048215866088867;-17.373767852783203;-20.326351165771484;-20.55706787109375;-0.114251745450206;3.1682925678241975;10.038077795330048;-33.50075912475586;-14.485093116760254;-19.387871413934427;-19.2845458984375;-0.1634162152296454;26.5;0.11000000000000001;1.9999999994229218;-0.6183206106870229;4.5;0.0002958512953126127;0.5;0.0011890606420927466;1.048530664608764;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;5;-92.18253673018842;-92.18163840999996;19.39349046999999;19.39456845471242;585835.6654038556;585930.2791872241;2144570.8393575815;2144690.1299426644;2.1446249418494423;0.585888097515194;0.006751816221339266;0.00042724798943372116;2.7035813548691194e-05;1.260816139423952;0.0012998993602557083;2.1514416833925197e-06;0.0632789719725182;3.072728101288085;7.203441061676182;12.877225722492032;12.515086097352834;25.96914142121367;16.657674130818094;-25.217966548738225;2.722753353896983;7.413385826157269;-26.72457504272461;-17.830217361450195;-22.675832112630207;-22.545055389404297;-0.12007291906083734;2.78108182684016;7.734416127580601;-35.380653381347656;-13.88128662109375;-19.624068410773027;-19.2784423828125;-0.14171790317003935;15.647058823529411;0.23931860527016235;4.4548223963398685;0.20777855641205326;3.2941176470588234;6.235928341377744e-05;0.23158846688270032;0.0011890606420927466;1.155908502913864;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;6;-92.1744518926313;-92.17409256;19.399419350000002;19.39977868336032;586681.5945715725;586719.5165347352;2145230.803021915;2145270.6569584315;2.145254013240643;0.586703683826917;0.001125285125296977;0.00015499230167505485;2.1348023748373408e-05;1.0509460268623139;0.0011550980409789197;1.6988217523984001e-06;0.1377360263552319;3.034904681415101;7.111958177437646;12.142025309759653;11.643794594338114;23.808930714695364;15.431983480666771;23.60969175335415;0.47545702451909033;0.22605938216454688;-24.332170486450195;-23.207937240600586;-23.857828776041668;-24.033382415771484;-0.01992876338338677;2.5965541646781873;6.742093530107638;-26.547208786010742;-14.162342071533203;-19.356217181096312;-18.823537826538086;-0.1341457445111763;18.5;0.2635135135135135;1.9999999994229218;-0.20325203252032517;3.5;0.000512260091523803;0.5;0.002066115702479339;1.2331690124854242;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;7;-92.1755298709723;-92.17517054000002;19.40013799999996;19.40049733558756;586568.1168525468;586605.9431893888;2145309.6985212904;2145349.6425250834;2.145326371592794;0.5865901424907978;0.001125288510089555;0.00015499205259379643;2.1347890920281726e-05;1.055983928863077;0.0011550944474447134;1.6988111822747136e-06;0.13773539070567917;3.0361500985785965;7.110360366590158;12.05859363182886;11.589070412157255;23.769538278413282;15.558196409442449;-23.459605927964937;4.22718787960239;17.869117369457346;-29.51386833190918;-19.246931076049805;-23.992596944173176;-23.21698760986328;-0.17618717512899335;3.1390215886805324;9.853456534202452;-34.48368453979492;-13.9401273727417;-19.20066358222336;-19.1046199798584;-0.16348505744284522;6.5;0.15000000000000002;1.9999999994229218;-0.019607843137254898;2.5;0.0005122600915238031;0.5;0.002066115702479339;1.250222836476431;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
2;02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;2020;02;10;0;OS03001GXS1;8;-92.18433336075665;-92.18235706;19.40121597999998;19.402653292269452;585642.7742085673;585850.7627275658;2145425.219030047;2145584.3626172883;2.1455046454012834;0.5857537013629148;0.018003950569715453;0.0008106464111472894;3.650018929797396e-05;0.7651556345885053;0.0015103846632971924;2.9045927752812266e-06;0.045026029593242846;3.0371031246875986;7.174456407588948;12.057964119688549;12.388207279158223;24.615738183496543;15.984179173363916;-25.457943054378404;2.46229697639528;6.062906399965338;-27.772052764892578;-16.416149139404297;-21.69213358561198;-21.47937774658203;-0.11351105536379691;2.4147789511639104;5.831157382984275;-27.793277740478516;-14.028977394104004;-19.661924850109013;-19.578044891357422;-0.12281498223458635;26.93617021276595;0.24722231673106906;5.788631395491609;0.19007432009364875;3.829787234042553;1.634570300627554e-05;0.14817434337429913;0.0007716049382716049;1.1035190962141426;11.7250723879;138.687538578;SEEPAGE SLICK;CANTAREL
