SUBCLASSE,COMPLEX_MEAS,SPREAD,SHP_FACT,HU_MOM1,HU_MOM2,HU_MOM3,HU_MOM4,HU_MOM5,HU_MOM6,HU_MOM7,CIRCULARITY,PERI_AREA_RATIO,FG_STD,FG_VAR,FG_MIN,FG_MAX,FG_MEAN,FG_MEDIAN,FG_VAR_COEF,BG_STD,BG_VAR,BG_MIN,BG_MAX,BG_MEAN,BG_MEDIAN,BG_VAR_COEF,FG_DARK_INTENS,FG_BG_KS_STAT,FG_BG_MW_STAT,FG_BG_RAT_ARI,FG_BG_RAT_QUA
CANTAREL,1.7760094339705788,-1.4263835253088633,1.7760094339705792,1.2276459781137858,1.2431551267086842,0.9619167906321128,1.3945969270983931,-1.3875646461756717,-1.0274920670213408,-0.3377495186119212,-1.3803732301468936,-1.5317673992107037,0.566654036767966,0.712761905738947,-1.676862953683774,1.3749471541655949,-0.46426503254812,-0.535273225172597,0.23290497739880145,1.5073308158185152,1.6606700391969067,-1.7819784971047867,1.707268461886678,0.5488040710417114,0.22197422607665748,-1.7726070894325412,1.7270169740701662,1.6879787150236742,1.7887132920645994,-1.7644873369823484,-1.7442201546576643
CLUSTER SEEPAGE,-0.524559524589854,0.26285819549654366,-0.5245595245898541,0.3611098759975616,0.3774132623070009,-0.8945910479511024,-0.4407746482995285,-0.4965466576859679,-0.607215100863727,-1.4791081631247363,0.027133288801696794,-0.16935313231960197,-1.3135254132003853,-1.2429425181558906,0.9609612072874263,0.4338284523560869,1.238852984439605,1.2319465184798133,-0.3776694941263602,-0.996391705058714,-0.818940522392567,0.5950375484163906,-0.5622791714148053,0.9996108378686274,1.1293728515237753,0.40635034850157725,-0.6811116284268965,-0.3726160443764951,-0.4469541080276102,0.16483148353049384,0.09179453557672815
IDENTIFIED TARGET,-0.39475078106074624,0.6512075038258964,-0.39475078106074635,0.226201027288497,0.28635245466170384,1.1279497000775056,0.5706607403515207,1.0634046796330234,1.600499578124664,0.704808041509884,0.31578161818837375,1.124589306488958,-0.06898939573385164,-0.09338365299689189,0.46632421211650965,-0.911236202841761,-0.571719490561625,-0.5483275747109683,1.6211927121148322,0.2920670662187879,0.07277144121308589,0.41887540080681296,0.08858476929309392,-0.8425577375995686,-0.8261196799331989,0.23918730049651127,-0.29331732910963654,-0.3103182783866074,-0.42702795282595507,0.5966891139343343,0.7109238987664424
ORPHAN SEEPAGE,-0.27370009240305904,-0.5626907732547837,-0.273700092403059,-0.3311608787333203,-0.49961392793588905,-0.9769863254956214,-1.1941785431383494,-0.014203265524348736,0.09885308941976294,1.0959705247513338,-0.3344869932156954,-0.023273242436185566,-0.4909523245603963,-0.62200790233578,0.035118680051377214,0.1378192893752325,0.8738247811644848,0.8964259235976361,-0.9442906694184742,-0.8061293051828892,-0.7293348022740481,0.3896899600074722,-0.6305127471124619,0.5799624985793498,0.7004124612460659,0.5495673606471998,-0.6798314063120682,-0.9555843287303312,-0.45442461768692444,0.5157308377644584,0.488699130399621
UNIDENTIFIED TARGET,-0.5829990359169195,1.0750085992412053,-0.5829990359169197,-1.4837960026662276,-1.4073069157416913,-0.21828911726284836,-0.3303044760120119,0.834909889752965,-0.06464549965935945,0.016079115475439186,1.3719453163725188,0.5998044674775326,1.3068130967266696,1.2455721677496154,0.214458854228465,-1.0353586930551602,-1.0766932424943392,-1.0447716421938842,-0.5321375259687745,0.0031231282043011443,-0.18516615574337517,0.37837558787411574,-0.6030613126525051,-1.2858196698901132,-1.2256398589133035,0.5775020797872529,-0.0727566102215702,-0.04946006353023256,-0.4603066135241093,0.4872359017530473,0.4528025899148789
